Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
wallie-wall-drawer,Wallie wall drawer,"<p>Wallie wall drawer</p>
<p><strong>Dimensions:</strong> Length mm: 300.0mm, Width mm: 225.0mm, Height mm: 100.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Walnut veneer</li>
<li>plywood</li>
<li>metal</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,140172,3000,,,deny,manual,179.00,,FALSE,TRUE,5712800022667,https://presscloud.com/file/64/648514644681473/140172_WOUD_Wallie_walnut_1_exposed.jpg,1,Wallie wall drawer,FALSE,Wallie wall drawer,Wallie wall drawer,,,,,,,,g,,,,,,,,,draft
wallie-wall-drawer,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/44/442162373424966/140172_WOUD_Wallie_walnut_2_exposed.jpg,2,Wallie wall drawer,,,,,,,,,,,,,,,,,,,,
wallie-wall-drawer,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/29/296060312021255/140172_WOUD_Wallie_walnut_3.jpg,3,Wallie wall drawer,,,,,,,,,,,,,,,,,,,,
wallie-wall-drawer,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/13/130723906712653/140172_WOUD_Wallie_walnut_4.jpg,4,Wallie wall drawer,,,,,,,,,,,,,,,,,,,,
wallie-wall-drawer,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/63/631866244982948/WOUD_Lifestyle_2021_SS21_Wallie_walnut_1.jpg,5,Wallie wall drawer,,,,,,,,,,,,,,,,,,,,
wallie-wall-drawer,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/20/208700897111809/WOUD_Lifestyle_2021_SS21_Wallie_walnut_2.jpg,6,Wallie wall drawer,,,,,,,,,,,,,,,,,,,,
wallie-wall-drawer,Wallie wall drawer,"<p>Wallie wall drawer</p>
<p><strong>Dimensions:</strong> Length mm: 300.0mm, Width mm: 225.0mm, Height mm: 100.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Oak veneer</li>
<li>plywood</li>
<li>metal</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,140175,3000,,,deny,manual,169.00,,FALSE,TRUE,5712800032291,https://presscloud.com/file/21/213804683577315/WOUD_140175_Wallie_Grey_beigeoak_Exposed.jpg,1,Wallie wall drawer,FALSE,Wallie wall drawer,Wallie wall drawer,,,,,,,,g,,,,,,,,,draft
wallie-wall-drawer,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/86/868340115254728/WOUD_140175_Wallie_Grey_beigeoak_2_Exposed.jpg,2,Wallie wall drawer,,,,,,,,,,,,,,,,,,,,
wallie-wall-drawer,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/94/942590480501519/WOUD_140175_Wallie_Grey_beigeoak_3.jpg,3,Wallie wall drawer,,,,,,,,,,,,,,,,,,,,
wallie-wall-drawer,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/45/452624849173196/WOUD_SS24_Wallie_Cono.jpg,4,Wallie wall drawer,,,,,,,,,,,,,,,,,,,,
hibo-hippopotamus-mini,Hibo hippopotamus (Mini),"<p>Hibo hippopotamus (Mini)</p>
<p><strong>Dimensions:</strong> Length mm: 90.0mm, Width mm: 58.0mm, Height mm: 50.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150027,80,,,deny,manual,59.00,,FALSE,TRUE,5712800010008,"https://presscloud.com/file/85/852921863009294/150027_Hibo_hippopotamus,_mini_exposed.jpg",1,Hibo hippopotamus (Mini),FALSE,Hibo hippopotamus (Mini),Hibo hippopotamus (Mini),,,,,,,,g,,,,,,,,,draft
hibo-hippopotamus-mini,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/17/172410351660603/150027_Hibo_hippopotamus_exposed.jpg,2,Hibo hippopotamus (Mini),,,,,,,,,,,,,,,,,,,,
hibo-hippopotamus-mini,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/33/335260013554983/WOUD_Hibo_credit_@larissaxmar_1.jpg,3,Hibo hippopotamus (Mini),,,,,,,,,,,,,,,,,,,,
hibo-hippopotamus-mini,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/36/360197607689875/WOUD_Lifestyle_2017_Hibo.jpg,4,Hibo hippopotamus (Mini),,,,,,,,,,,,,,,,,,,,
hibo-hippopotamus-mini,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/11/114180860960621/WOUD_AW18_Hibo_3.jpg,5,Hibo hippopotamus (Mini),,,,,,,,,,,,,,,,,,,,
nunu-elephant-mini,Nunu elephant (Mini),"<p>Nunu elephant (Mini)</p>
<p><strong>Dimensions:</strong> Length mm: 95.0mm, Width mm: 82.0mm, Height mm: 78.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150029,130,,,deny,manual,99.00,,FALSE,TRUE,5712800010022,"https://presscloud.com/file/91/912310284098601/150029_Nunu_elephant,_mini_exposed.jpg",1,Nunu elephant (Mini),FALSE,Nunu elephant (Mini),Nunu elephant (Mini),,,,,,,,g,,,,,,,,,draft
nunu-elephant-mini,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/90/901913923877608/150029_Nunu_elephants_exposed.jpg,2,Nunu elephant (Mini),,,,,,,,,,,,,,,,,,,,
nunu-elephant-mini,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/87/876862342632790/WOUD_AW18_Nunu.jpg,3,Nunu elephant (Mini),,,,,,,,,,,,,,,,,,,,
nunu-elephant-mini,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/70/700987563803567/WOUD_SS22_TANGENT_NUNU.jpg,4,Nunu elephant (Mini),,,,,,,,,,,,,,,,,,,,
hibo-hippopotamus-small,Hibo hippopotamus (Small),"<p>Hibo hippopotamus (Small)</p>
<p><strong>Dimensions:</strong> Length mm: 120.0mm, Width mm: 77.0mm, Height mm: 69.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150033,180,,,deny,manual,99.00,,FALSE,TRUE,5712800006889,"https://presscloud.com/file/93/930625030074865/150033_Hibo_hippopotamus,_small_exposed.jpg",1,Hibo hippopotamus (Small),FALSE,Hibo hippopotamus (Small),Hibo hippopotamus (Small),,,,,,,,g,,,,,,,,,draft
hibo-hippopotamus-small,,,,,,,,,,,,,,,,,,,,,,,,,"https://presscloud.com/file/44/444463828682547/150033_Hibo_hippopotamus,_small_2_exposed.jpg",2,Hibo hippopotamus (Small),,,,,,,,,,,,,,,,,,,,
hibo-hippopotamus-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/17/172410351660603/150027_Hibo_hippopotamus_exposed.jpg,3,Hibo hippopotamus (Small),,,,,,,,,,,,,,,,,,,,
hibo-hippopotamus-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/42/424679932852164/WOUD_SS22_ELEVATE_ARKIV_HIBO_PIDESTALL.jpg,4,Hibo hippopotamus (Small),,,,,,,,,,,,,,,,,,,,
hibo-hippopotamus-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/33/335260013554983/WOUD_Hibo_credit_@larissaxmar_1.jpg,5,Hibo hippopotamus (Small),,,,,,,,,,,,,,,,,,,,
hibo-hippopotamus-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/11/114180860960621/WOUD_AW18_Hibo_3.jpg,6,Hibo hippopotamus (Small),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-medium,Rina rhinoceros (Medium),"<p>Rina rhinoceros (Medium)</p>
<p><strong>Dimensions:</strong> Length mm: 205.0mm, Width mm: 125.0mm, Height mm: 115.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150034,700,,,deny,manual,149.00,,FALSE,TRUE,5712800006896,"https://presscloud.com/file/41/414408036629299/150034_Rina_rhinoceros,_medium_exposed.jpg",1,Rina rhinoceros (Medium),FALSE,Rina rhinoceros (Medium),Rina rhinoceros (Medium),,,,,,,,g,,,,,,,,,draft
rina-rhinoceros-medium,,,,,,,,,,,,,,,,,,,,,,,,,"https://presscloud.com/file/33/337903371926756/150034_Rina_rhinoceros,_medium_2_exposed.jpg",2,Rina rhinoceros (Medium),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-medium,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/55/559783120273975/150028_Rina_rhinoceros_exposed.jpg,3,Rina rhinoceros (Medium),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-medium,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/83/830893814931340/WOUD_SS22_RINA_ELEVATE.jpg,4,Rina rhinoceros (Medium),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-medium,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/58/582627476136555/WOUD_Rina_rhinoceros.png,5,Rina rhinoceros (Medium),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-medium,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/62/626904460707477/WOUD_AW18_Rina_4.jpg,6,Rina rhinoceros (Medium),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-small,Rina rhinoceros (Small),"<p>Rina rhinoceros (Small)</p>
<p><strong>Dimensions:</strong> Length mm: 130.0mm, Width mm: 79.0mm, Height mm: 70.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150035,180,,,deny,manual,99.00,,FALSE,TRUE,5712800006902,"https://presscloud.com/file/16/167916855719606/150035_Rina_rhinoceros,_small_exposed.jpg",1,Rina rhinoceros (Small),FALSE,Rina rhinoceros (Small),Rina rhinoceros (Small),,,,,,,,g,,,,,,,,,draft
rina-rhinoceros-small,,,,,,,,,,,,,,,,,,,,,,,,,"https://presscloud.com/file/64/642592187727724/150035_Rina_rhinoceros,_small_2_exposed.jpg",2,Rina rhinoceros (Small),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/55/559783120273975/150028_Rina_rhinoceros_exposed.jpg,3,Rina rhinoceros (Small),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/83/830893814931340/WOUD_SS22_RINA_ELEVATE.jpg,4,Rina rhinoceros (Small),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/44/447603113951526/WOUD_Rina_Credit_@philcohen_4.JPG,5,Rina rhinoceros (Small),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/36/369853333200644/WOUD_Rina_Credit_@philcohen_3.JPG,6,Rina rhinoceros (Small),,,,,,,,,,,,,,,,,,,,
rina-rhinoceros-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/62/626904460707477/WOUD_AW18_Rina_4.jpg,7,Rina rhinoceros (Small),,,,,,,,,,,,,,,,,,,,
nunu-elephant-small,Nunu elephant (Small),"<p>Nunu elephant (Small)</p>
<p><strong>Dimensions:</strong> Length mm: 140.0mm, Width mm: 108.0mm, Height mm: 100.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150036,320,,,deny,manual,139.00,,FALSE,TRUE,5712800006919,"https://presscloud.com/file/13/132318231664511/150036_Nunu_elephant,_small_exposed.jpg",1,Nunu elephant (Small),FALSE,Nunu elephant (Small),Nunu elephant (Small),,,,,,,,g,,,,,,,,,draft
nunu-elephant-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/90/901913923877608/150029_Nunu_elephants_exposed.jpg,2,Nunu elephant (Small),,,,,,,,,,,,,,,,,,,,
nunu-elephant-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/87/876862342632790/WOUD_AW18_Nunu.jpg,3,Nunu elephant (Small),,,,,,,,,,,,,,,,,,,,
nunu-elephant-medium,Nunu elephant (Medium),"<p>Nunu elephant (Medium)</p>
<p><strong>Dimensions:</strong> Length mm: 198.0mm, Width mm: 165.0mm, Height mm: 160.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150037,1500,,,deny,manual,179.00,,FALSE,TRUE,5712800006926,"https://presscloud.com/file/59/598009701805305/150037_Nunu_elephant,_medium_exposed.jpg",1,Nunu elephant (Medium),FALSE,Nunu elephant (Medium),Nunu elephant (Medium),,,,,,,,g,,,,,,,,,draft
nunu-elephant-medium,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/90/901913923877608/150029_Nunu_elephants_exposed.jpg,2,Nunu elephant (Medium),,,,,,,,,,,,,,,,,,,,
nunu-elephant-medium,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/87/876862342632790/WOUD_AW18_Nunu.jpg,3,Nunu elephant (Medium),,,,,,,,,,,,,,,,,,,,
nunu-elephant-medium,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/45/457297140700104/WOUD_SS22_LEAN_TRAY_SHELF_CONO_ARKIV_NUNU_1.jpg,4,Nunu elephant (Medium),,,,,,,,,,,,,,,,,,,,
haak-hook,Haak hook,"<p>Haak hook</p>
<p><strong>Dimensions:</strong> Length mm: 80.0mm, Width mm: 46.0mm, Height mm: 90.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
<li>metal</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150038,190,,,deny,manual,55.00,,FALSE,TRUE,5712800005172,https://presscloud.com/file/63/630679745262692/150038_Haak_hook_dark_grey_exposed.jpg,1,Haak hook,FALSE,Haak hook,Haak hook,,,,,,,,g,,,,,,,,,draft
haak-hook,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/31/319012937564892/WOUD_Lifestyle_2017_Haak.jpg,2,Haak hook,,,,,,,,,,,,,,,,,,,,
haak-hook,Haak hook,"<p>Haak hook</p>
<p><strong>Dimensions:</strong> Length mm: 80.0mm, Width mm: 46.0mm, Height mm: 90.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
<li>metal</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150039,190,,,deny,manual,55.00,,FALSE,TRUE,5712800005189,https://presscloud.com/file/40/402275593692890/150039_Haak_hook_black_exposed.jpg,1,Haak hook,FALSE,Haak hook,Haak hook,,,,,,,,g,,,,,,,,,draft
haak-hook,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/31/319012937564892/WOUD_Lifestyle_2017_Haak.jpg,2,Haak hook,,,,,,,,,,,,,,,,,,,,
tail-wing-hook-small,Tail Wing hook (Small),"<p>Tail Wing hook (Small)</p>
<p><strong>Dimensions:</strong> Length mm: 130.0mm, Width mm: 123.0mm, Height mm: 75.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150040,200,,,deny,manual,65.00,,FALSE,TRUE,5712800002300,https://presscloud.com/file/45/456667717150722/150040_Tail_wing_hook_oak_exposed.jpg,1,Tail Wing hook (Small),FALSE,Tail Wing hook (Small),Tail Wing hook (Small),,,,,,,,g,,,,,,,,,draft
tail-wing-hook-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/34/344155872240912/150040_Tail_wing_hook_2_exposed.jpg,2,Tail Wing hook (Small),,,,,,,,,,,,,,,,,,,,
tail-wing-hook-small,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/31/314928847079851/150041_Tail_wing_hook_3.jpg,3,Tail Wing hook (Small),,,,,,,,,,,,,,,,,,,,
tail-wing-hook-medium,Tail Wing hook (Medium),"<p>Tail Wing hook (Medium)</p>
<p><strong>Dimensions:</strong> Length mm: 203.0mm, Width mm: 127.0mm, Height mm: 90.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Solid oak</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150041,350,,,deny,manual,79.00,,FALSE,TRUE,5712800002317,https://presscloud.com/file/40/407554580579107/150041_Tail_wing_hook_oak_exposed.jpg,1,Tail Wing hook (Medium),FALSE,Tail Wing hook (Medium),Tail Wing hook (Medium),,,,,,,,g,,,,,,,,,draft
tail-wing-hook-medium,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/85/857450022231668/150041_Tail_wing_hook_2_exposed.jpg,2,Tail Wing hook (Medium),,,,,,,,,,,,,,,,,,,,
tail-wing-hook-medium,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/31/314928847079851/150041_Tail_wing_hook_3.jpg,3,Tail Wing hook (Medium),,,,,,,,,,,,,,,,,,,,
tail-wing-hook-medium,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/99/997632259470772/WOUD_Tail_Wing_hook_2.jpg,4,Tail Wing hook (Medium),,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,Jeu de dés 1 candle holder,"<p>Jeu de dés 1 candle holder </p>
<p><strong>Dimensions:</strong> Length mm: 70.0mm, Width mm: 60.0mm, Height mm: 50.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Marble</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150052,180,,,deny,manual,49.00,,FALSE,TRUE,5712800028690,https://presscloud.com/file/36/368493149506954/150052_WOUD_Jeu_de_des_No._1_Black_Exposed_1.jpg,1,Jeu de dés 1 candle holder,FALSE,Jeu de dés 1 candle holder,Jeu de dés 1 candle holder ,,,,,,,,g,,,,,,,,,draft
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/14/140596293653182/150052_WOUD_Jeu_de_des_No._1_Black_Exposed_2.jpg,2,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/83/837137634330365/WOUD_SS23_Jeu_de_des_Black.jpg,3,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/37/378388466426586/WOUD_SS24_Stedge_Serene_Jeu_De_D_Mountain.jpg,4,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/86/864432379380139/WOUD_AW22_JEU_DE_DES_2.jpg,5,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,Jeu de dés 1 candle holder,"<p>Jeu de dés 1 candle holder </p>
<p><strong>Dimensions:</strong> Length mm: 70.0mm, Width mm: 60.0mm, Height mm: 50.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Marble</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150053,180,,,deny,manual,49.00,,FALSE,TRUE,5712800028706,https://presscloud.com/file/46/469372594334644/150053_WOUD_Jeu_de_des_No._1_Brown_Exposed_1.jpg,1,Jeu de dés 1 candle holder,FALSE,Jeu de dés 1 candle holder,Jeu de dés 1 candle holder ,,,,,,,,g,,,,,,,,,draft
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/58/587816290479887/150053_WOUD_Jeu_de_des_No._1_Brown_Exposed_2.jpg,2,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/76/762720485281567/WOUD_AW22_JEU_DE_DES_1.jpg,3,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/92/922433256467483/WOUD_SS23_Jeu_de_des_Brown.jpg,4,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/61/617883012234976/WOUD_SS24_Stedge_Arkiv_Pidestall_Jeu_de_des.jpg,5,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/84/845715035538243/WOUD_AW24_Array_Pidestall_Jeu_de_des_3.jpg,6,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,Jeu de dés 1 candle holder,"<p>Jeu de dés 1 candle holder </p>
<p><strong>Dimensions:</strong> Length mm: 70.0mm, Width mm: 60.0mm, Height mm: 50.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Marble</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150054,180,,,deny,manual,49.00,,FALSE,TRUE,5712800028713,https://presscloud.com/file/22/229314006237821/150054_WOUD_Jeu_de_des_No._1_Green_Exposed_1.jpg,1,Jeu de dés 1 candle holder,FALSE,Jeu de dés 1 candle holder,Jeu de dés 1 candle holder ,,,,,,,,g,,,,,,,,,draft
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/50/508283996827971/150054_WOUD_Jeu_de_des_No._1_Green_Exposed_2.jpg,2,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/11/118160084741605/WOUD_SS23_Jeu_de_des_Green.jpg,3,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/46/464205040041877/WOUD_SS23_Elevate_Dew_Pidestall_Jeu_de_des_1.jpg,4,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-1-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/13/135370957433809/WOUD_AW22_JEU_DE_DES_4.jpg,5,Jeu de dés 1 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-2-candle-holder,Jeu de dés 2 candle holder,"<p>Jeu de dés 2 candle holder</p>
<p><strong>Dimensions:</strong> Length mm: 60.0mm, Width mm: 60.0mm, Height mm: 46.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Marble</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150055,250,,,deny,manual,55.00,,FALSE,TRUE,5712800028720,https://presscloud.com/file/15/157428202126344/150055_WOUD_Jeu_de_des_No._2_Black_Exposed_1.jpg,1,Jeu de dés 2 candle holder,FALSE,Jeu de dés 2 candle holder,Jeu de dés 2 candle holder,,,,,,,,g,,,,,,,,,draft
jeu-de-dés-2-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/88/881229926460442/150055_WOUD_Jeu_de_des_No._2_Black_Exposed_2.jpg,2,Jeu de dés 2 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-2-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/83/837137634330365/WOUD_SS23_Jeu_de_des_Black.jpg,3,Jeu de dés 2 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-2-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/12/129526398757130/WOUD_AW22_JEU_DE_DES_3.jpg,4,Jeu de dés 2 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-2-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/86/864432379380139/WOUD_AW22_JEU_DE_DES_2.jpg,5,Jeu de dés 2 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-2-candle-holder,Jeu de dés 2 candle holder,"<p>Jeu de dés 2 candle holder</p>
<p><strong>Dimensions:</strong> Length mm: 60.0mm, Width mm: 60.0mm, Height mm: 46.0mm</p>
<p><strong>Features:</strong></p>
<ul>
<li>Marble</li>
</ul>",M&E Interior,Uncategory,furniture,furniture,FALSE,,,,,,,150056,250,,,deny,manual,55.00,,FALSE,TRUE,5712800028737,https://presscloud.com/file/91/910830936958148/150056_WOUD_Jeu_de_des_No._2_Brown_Exposed_1.jpg,1,Jeu de dés 2 candle holder,FALSE,Jeu de dés 2 candle holder,Jeu de dés 2 candle holder,,,,,,,,g,,,,,,,,,draft
jeu-de-dés-2-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/76/763862274749218/150056_WOUD_Jeu_de_des_No._2_Brown_Exposed_2.jpg,2,Jeu de dés 2 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-2-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/76/762720485281567/WOUD_AW22_JEU_DE_DES_1.jpg,3,Jeu de dés 2 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-2-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/92/922433256467483/WOUD_SS23_Jeu_de_des_Brown.jpg,4,Jeu de dés 2 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-2-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/61/617883012234976/WOUD_SS24_Stedge_Arkiv_Pidestall_Jeu_de_des.jpg,5,Jeu de dés 2 candle holder,,,,,,,,,,,,,,,,,,,,
jeu-de-dés-2-candle-holder,,,,,,,,,,,,,,,,,,,,,,,,,https://presscloud.com/file/84/845715035538243/WOUD_AW24_Array_Pidestall_Jeu_de_des_3.jpg,6,Jeu de dés 2 candle holder,,,,,,,,,,,,,,,,,,,,
